Product_name,Div_id,Group_id,Class_id,Cat_id
Construction work for multi-dwelling buildings and individual houses,45000000,45200000,45210000,45211000
Construction work for houses,45000000,45200000,45210000,45211100
Sheltered housing construction work,45000000,45200000,45210000,45211200
Houses construction work,45000000,45200000,45210000,45211300
Bathrooms construction work,45000000,45200000,45210000,45211310
Porches construction work,45000000,45200000,45210000,45211320
Multi-dwelling buildings construction work,45000000,45200000,45210000,45211340
Flats construction work,45000000,45200000,45210000,45211341
Multi-functional buildings construction work,45000000,45200000,45210000,45211350
Urban development construction work,45000000,45200000,45210000,45211360
Construction works for saunas,45000000,45200000,45210000,45211370
"Construction work for buildings relating to leisure, sports, culture, lodging and restaurants",45000000,45200000,45210000,45212000
Construction work of leisure facilities,45000000,45200000,45210000,45212100
Leisure centre construction work,45000000,45200000,45210000,45212110
Theme park construction work,45000000,45200000,45210000,45212120
Amusement park construction work,45000000,45200000,45210000,45212130
Recreation installation,45000000,45200000,45210000,45212140
Cinema construction work,45000000,45200000,45210000,45212150
Casino construction work,45000000,45200000,45210000,45212160
Entertainment building construction work,45000000,45200000,45210000,45212170
Entertainment centre construction work,45000000,45200000,45210000,45212171
Recreation centre construction work,45000000,45200000,45210000,45212172
Ticket offices construction work,45000000,45200000,45210000,45212180
Sun-protection works,45000000,45200000,45210000,45212190
Construction work for sports facilities,45000000,45200000,45210000,45212200
Single-purpose sports facilities construction work,45000000,45200000,45210000,45212210
Ice rink construction work,45000000,45200000,45210000,45212211
Construction work for swimming pool,45000000,45200000,45210000,45212212
Sport markings works,45000000,45200000,45210000,45212213
Multi-purpose sports facilities construction work,45000000,45200000,45210000,45212220
Construction work in connection with structures for sports ground,45000000,45200000,45210000,45212221
Gymnasium construction work,45000000,45200000,45210000,45212222
Winter-sports facilities construction work,45000000,45200000,45210000,45212223
Stadium construction work,45000000,45200000,45210000,45212224
Sports hall construction work,45000000,45200000,45210000,45212225
Installation of changing rooms,45000000,45200000,45210000,45212230
Repair and maintenance work in connection with sports facilities,45000000,45200000,45210000,45212290
Construction work for art and cultural buildings,45000000,45200000,45210000,45212300
Construction work for buildings relating to exhibitions,45000000,45200000,45210000,45212310
Art gallery construction work,45000000,45200000,45210000,45212311
Exhibition centre construction work,45000000,45200000,45210000,45212312
Museum construction work,45000000,45200000,45210000,45212313
Historical monument or memorial construction work,45000000,45200000,45210000,45212314
Construction work for buildings relating to artistic performances,45000000,45200000,45210000,45212320
Auditorium construction work,45000000,45200000,45210000,45212321
Theatre construction work,45000000,45200000,45210000,45212322
Library construction work,45000000,45200000,45210000,45212330
Multimedia library construction work,45000000,45200000,45210000,45212331
Lecture hall construction work,45000000,45200000,45210000,45212340
Buildings of particular historical or architectural interest,45000000,45200000,45210000,45212350
Prehistoric monument construction work,45000000,45200000,45210000,45212351
Industrial monument construction work,45000000,45200000,45210000,45212352
Palace construction work,45000000,45200000,45210000,45212353
Castle construction work,45000000,45200000,45210000,45212354
Religious buildings construction work,45000000,45200000,45210000,45212360
Church construction work,45000000,45200000,45210000,45212361
Accommodation and restaurant buildings,45000000,45200000,45210000,45212400
Construction work for lodging buildings,45000000,45200000,45210000,45212410
Hotel construction work,45000000,45200000,45210000,45212411
Hostel construction work,45000000,45200000,45210000,45212412
Short-stay accommodation construction work,45000000,45200000,45210000,45212413
Construction work for restaurants and similar facilities,45000000,45200000,45210000,45212420
Restaurant construction work,45000000,45200000,45210000,45212421
Canteen construction work,45000000,45200000,45210000,45212422
Cafeteria construction work,45000000,45200000,45210000,45212423
Kitchen or restaurant conversion,45000000,45200000,45210000,45212500
Pavilion construction work,45000000,45200000,45210000,45212600
"Construction work for commercial buildings, warehouses and industrial buildings, buildings relating to transport",45000000,45200000,45210000,45213000
Construction work for commercial buildings,45000000,45200000,45210000,45213100
Shop buildings construction work,45000000,45200000,45210000,45213110
Shopping centre construction work,45000000,45200000,45210000,45213111
Shop units construction work,45000000,45200000,45210000,45213112
Post office construction work,45000000,45200000,45210000,45213120
Bank construction work,45000000,45200000,45210000,45213130
Market construction work,45000000,45200000,45210000,45213140
Covered market construction work,45000000,45200000,45210000,45213141
Open-air market construction work,45000000,45200000,45210000,45213142
Office block construction work,45000000,45200000,45210000,45213150
Construction work for warehouses and industrial buildings,45000000,45200000,45210000,45213200
Cold-storage installations,45000000,45200000,45210000,45213210
Construction work for warehouses,45000000,45200000,45210000,45213220
Warehouse stores construction work,45000000,45200000,45210000,45213221
Abattoir construction work,45000000,45200000,45210000,45213230
Agricultural buildings construction work,45000000,45200000,45210000,45213240
Barn construction work,45000000,45200000,45210000,45213241
Cowsheds construction work,45000000,45200000,45210000,45213242
Construction work for industrial buildings,45000000,45200000,45210000,45213250
Industrial units construction work,45000000,45200000,45210000,45213251
Workshops construction work,45000000,45200000,45210000,45213252
Stores depot construction work,45000000,45200000,45210000,45213260
Construction works for recycling station,45000000,45200000,45210000,45213270
Construction works for compost facility,45000000,45200000,45210000,45213280
Buildings associated with transport,45000000,45200000,45210000,45213300
Construction work for buildings relating to road transport,45000000,45200000,45210000,45213310
Bus station construction work,45000000,45200000,45210000,45213311
Car park building construction work,45000000,45200000,45210000,45213312
Service-area building construction work,45000000,45200000,45210000,45213313
Bus garage construction work,45000000,45200000,45210000,45213314
Bus-stop shelter construction work,45000000,45200000,45210000,45213315
Installation works of walkways,45000000,45200000,45210000,45213316
Construction work for buildings relating to railway transport,45000000,45200000,45210000,45213320
Railway station construction work,45000000,45200000,45210000,45213321
Rail terminal building construction work,45000000,45200000,45210000,45213322
Construction work for buildings relating to air transport,45000000,45200000,45210000,45213330
Airport buildings construction work,45000000,45200000,45210000,45213331
Airport control tower construction work,45000000,45200000,45210000,45213332
Installation works of airport check-in counters,45000000,45200000,45210000,45213333
Construction work for buildings relating to water transport,45000000,45200000,45210000,45213340
Ferry terminal building construction work,45000000,45200000,45210000,45213341
Ro-Ro terminal construction work,45000000,45200000,45210000,45213342
Construction work for buildings relating to various means of transport,45000000,45200000,45210000,45213350
Maintenance hangar construction work,45000000,45200000,45210000,45213351
Service depot construction work,45000000,45200000,45210000,45213352
Installation works of passenger boarding bridges,45000000,45200000,45210000,45213353
Installation of staff rooms,45000000,45200000,45210000,45213400
Construction work for buildings relating to education and research,45000000,45200000,45210000,45214000
Construction work for kindergarten buildings,45000000,45200000,45210000,45214100
Construction work for school buildings,45000000,45200000,45210000,45214200
Primary school construction work,45000000,45200000,45210000,45214210
Secondary school construction work,45000000,45200000,45210000,45214220
Special school construction work,45000000,45200000,45210000,45214230
Construction work for college buildings,45000000,45200000,45210000,45214300
Vocational college construction work,45000000,45200000,45210000,45214310
Technical college construction work,45000000,45200000,45210000,45214320
Construction work for university buildings,45000000,45200000,45210000,45214400
Polytechnic construction work,45000000,45200000,45210000,45214410
Lecture theatre construction work,45000000,45200000,45210000,45214420
Language laboratory construction work,45000000,45200000,45210000,45214430
Construction work for buildings of further education,45000000,45200000,45210000,45214500
Construction work for research buildings,45000000,45200000,45210000,45214600
Laboratory building construction work,45000000,45200000,45210000,45214610
Research and testing facilities construction work,45000000,45200000,45210000,45214620
Scientific installations,45000000,45200000,45210000,45214630
Installation works of cleanrooms,45000000,45200000,45210000,45214631
Meteorological stations construction work,45000000,45200000,45210000,45214640
Construction work for halls of residence,45000000,45200000,45210000,45214700
Entrance hall construction work,45000000,45200000,45210000,45214710
Training facilities building,45000000,45200000,45210000,45214800
"Construction work for buildings relating to health and social services, for crematoriums and public conveniences",45000000,45200000,45210000,45215000
Construction work for buildings relating to health,45000000,45200000,45210000,45215100
Spa construction work,45000000,45200000,45210000,45215110
Special medical building construction work,45000000,45200000,45210000,45215120
Clinic construction work,45000000,45200000,45210000,45215130
Hospital facilities construction work,45000000,45200000,45210000,45215140
Operating theatre construction work,45000000,45200000,45210000,45215141
Intensive-care unit construction work,45000000,45200000,45210000,45215142
Diagnostic screening room construction work,45000000,45200000,45210000,45215143
Screening rooms construction work,45000000,45200000,45210000,45215144
Fluoroscopy room construction work,45000000,45200000,45210000,45215145
Pathology room construction work,45000000,45200000,45210000,45215146
Forensic room construction work,45000000,45200000,45210000,45215147
Catheter room construction work,45000000,45200000,45210000,45215148
Construction work for social services buildings,45000000,45200000,45210000,45215200
Construction work for subsidised residential accommodation,45000000,45200000,45210000,45215210
Retirement home construction work,45000000,45200000,45210000,45215212
Nursing home construction work,45000000,45200000,45210000,45215213
Residential homes construction work,45000000,45200000,45210000,45215214
Children's home construction work,45000000,45200000,45210000,45215215
Construction work for social facilities other than subsidised residential accommodation,45000000,45200000,45210000,45215220
Daycare centre construction work,45000000,45200000,45210000,45215221
Civic centre construction work,45000000,45200000,45210000,45215222
Construction work for crematoriums,45000000,45200000,45210000,45215300
Cemetery works,45000000,45200000,45210000,45215400
Public conveniences,45000000,45200000,45210000,45215500
Construction work for buildings relating to law and order or emergency services and for military buildings,45000000,45200000,45210000,45216000
Construction work for buildings relating to law and order or emergency services,45000000,45200000,45210000,45216100
Construction work for buildings relating to law and order,45000000,45200000,45210000,45216110
Police station construction work,45000000,45200000,45210000,45216111
Court building construction work,45000000,45200000,45210000,45216112
Prison building construction work,45000000,45200000,45210000,45216113
Parliament and public assembly buildings,45000000,45200000,45210000,45216114
Construction work for buildings relating to emergency services,45000000,45200000,45210000,45216120
Fire station construction work,45000000,45200000,45210000,45216121
Ambulance station construction work,45000000,45200000,45210000,45216122
Mountain-rescue building construction work,45000000,45200000,45210000,45216123
Lifeboat station construction work,45000000,45200000,45210000,45216124
Emergency-services building construction work,45000000,45200000,45210000,45216125
Coastguard building construction work,45000000,45200000,45210000,45216126
Rescue-service station construction work,45000000,45200000,45210000,45216127
